JudgeName,FullAssignment,Assignment,Date,AssignmentType,StartDate,WorkType,Week,County,Circuit,Days
FLOYD H,Greenville GS,Greenville GS,2000-10-23,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
FLOYD H,Greenville GS,Greenville GS,2000-10-24,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
FLOYD H,Greenville GS,Greenville GS,2000-10-25,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
FLOYD H,Greenville GS,Greenville GS,2000-10-26,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
FLOYD H,Greenville GS,Greenville GS,2000-10-27,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
FLOYD S,Georgetown GS,Georgetown GS,2000-10-23,Single,2000-10-23,GS,43-2000,Georgetown,15,1.0
FLOYD S,Georgetown GS,Georgetown GS,2000-10-24,Single,2000-10-23,GS,43-2000,Georgetown,15,1.0
FLOYD S,Georgetown GS,Georgetown GS,2000-10-25,Single,2000-10-23,GS,43-2000,Georgetown,15,1.0
FLOYD S,Georgetown GS,Georgetown GS,2000-10-26,Single,2000-10-23,GS,43-2000,Georgetown,15,1.0
FLOYD S,Georgetown GS,Georgetown GS,2000-10-27,Single,2000-10-23,GS,43-2000,Georgetown,15,1.0
GOODE,11th Cir. CPNJ,11th Cir. CPNJ,2000-10-23,Single,2000-10-23,CPNJ,43-2000,11th Cir.,11,1.0
GOODE,11th Cir. CPNJ,11th Cir. CPNJ,2000-10-24,Single,2000-10-23,CPNJ,43-2000,11th Cir.,11,1.0
GOODE,11th Cir. CPNJ,11th Cir. CPNJ,2000-10-25,Single,2000-10-23,CPNJ,43-2000,11th Cir.,11,1.0
GOODE,11th Cir. CPNJ,11th Cir. CPNJ,2000-10-26,Single,2000-10-23,CPNJ,43-2000,11th Cir.,11,1.0
GOODE,11th Cir. CPNJ,11th Cir. CPNJ,2000-10-27,Single,2000-10-23,CPNJ,43-2000,11th Cir.,11,1.0
GOODSTEIN,Orangeburg CP,Orangeburg CP,2000-10-23,Single,2000-10-23,CP,43-2000,Orangeburg,1,1.0
GOODSTEIN,Orangeburg CP,Orangeburg CP,2000-10-24,Single,2000-10-23,CP,43-2000,Orangeburg,1,1.0
GOODSTEIN,Orangeburg CP,Orangeburg CP,2000-10-25,Single,2000-10-23,CP,43-2000,Orangeburg,1,1.0
GOODSTEIN,Orangeburg CP,Orangeburg CP,2000-10-26,Single,2000-10-23,CP,43-2000,Orangeburg,1,1.0
GOODSTEIN,Orangeburg CP,Orangeburg CP,2000-10-27,Single,2000-10-23,CP,43-2000,Orangeburg,1,1.0
GREGORY,Dorchester GS(SGJ),Dorchester GS(SGJ),2000-10-23,Single,2000-10-23,GS(SGJ),43-2000,Dorchester,1,1.0
GREGORY,Dorchester GS(SGJ),Dorchester GS(SGJ),2000-10-24,Single,2000-10-23,GS(SGJ),43-2000,Dorchester,1,1.0
GREGORY,Dorchester GS(SGJ),Dorchester GS(SGJ),2000-10-25,Single,2000-10-23,GS(SGJ),43-2000,Dorchester,1,1.0
GREGORY,Dorchester GS(SGJ),Dorchester GS(SGJ),2000-10-26,Single,2000-10-23,GS(SGJ),43-2000,Dorchester,1,1.0
GREGORY,Dorchester GS(SGJ),Dorchester GS(SGJ),2000-10-27,Single,2000-10-23,GS(SGJ),43-2000,Dorchester,1,1.0
HALL,Lexington CP,Lexington CP,2000-10-23,Single,2000-10-23,CP,43-2000,Lexington,11,1.0
HALL,Lexington CP,Lexington CP,2000-10-24,Single,2000-10-23,CP,43-2000,Lexington,11,1.0
HALL,Lexington CP,Lexington CP,2000-10-25,Single,2000-10-23,CP,43-2000,Lexington,11,1.0
HALL,Lexington CP,Lexington CP,2000-10-26,Single,2000-10-23,CP,43-2000,Lexington,11,1.0
HALL,Lexington CP,Lexington CP,2000-10-27,Single,2000-10-23,CP,43-2000,Lexington,11,1.0
HARWELL,Florence CP,Florence CP,2000-10-23,Single,2000-10-23,CP,43-2000,Florence,12,1.0
HARWELL,Florence CP,Florence CP,2000-10-24,Single,2000-10-23,CP,43-2000,Florence,12,1.0
HARWELL,Florence CP,Florence CP,2000-10-25,Single,2000-10-23,CP,43-2000,Florence,12,1.0
HARWELL,Florence CP,Florence CP,2000-10-26,Single,2000-10-23,CP,43-2000,Florence,12,1.0
HARWELL,Florence CP,Florence CP,2000-10-27,Single,2000-10-23,CP,43-2000,Florence,12,1.0
HAYES,York GS,York GS,2000-10-23,Single,2000-10-23,GS,43-2000,York,16,1.0
HAYES,York GS,York GS,2000-10-24,Single,2000-10-23,GS,43-2000,York,16,1.0
HAYES,York GS,York GS,2000-10-25,Single,2000-10-23,GS,43-2000,York,16,1.0
HAYES,York GS,York GS,2000-10-26,Single,2000-10-23,GS,43-2000,York,16,1.0
HAYES,York GS,York GS,2000-10-27,Single,2000-10-23,GS,43-2000,York,16,1.0
JOHNSON,Greenwood GS CC 27 + Laurens GS,Greenwood GS CC,2000-10-27,MultipleSD,2000-10-23,GS CC,43-2000,Greenwood,8,1.0
JOHNSON,Greenwood GS CC 27 + Laurens GS,Laurens GS,2000-10-23,MultipleSD,2000-10-23,GS,43-2000,Laurens,8,1.0
JOHNSON,Greenwood GS CC 27 + Laurens GS,Laurens GS,2000-10-24,MultipleSD,2000-10-23,GS,43-2000,Laurens,8,1.0
JOHNSON,Greenwood GS CC 27 + Laurens GS,Laurens GS,2000-10-25,MultipleSD,2000-10-23,GS,43-2000,Laurens,8,1.0
JOHNSON,Greenwood GS CC 27 + Laurens GS,Laurens GS,2000-10-26,MultipleSD,2000-10-23,GS,43-2000,Laurens,8,1.0
KEESLEY,Sick,Sick,2000-10-23,Single,2000-10-23,Sick,43-2000,Sick,na,1.0
KEESLEY,Sick,Sick,2000-10-24,Single,2000-10-23,Sick,43-2000,Sick,na,1.0
KEESLEY,Sick,Sick,2000-10-25,Single,2000-10-23,Sick,43-2000,Sick,na,1.0
KEESLEY,Sick,Sick,2000-10-26,Single,2000-10-23,Sick,43-2000,Sick,na,1.0
KEESLEY,Sick,Sick,2000-10-27,Single,2000-10-23,Sick,43-2000,Sick,na,1.0
KINARD,Kershaw CP,Kershaw CP,2000-10-23,Single,2000-10-23,CP,43-2000,Kershaw,5,1.0
KINARD,Kershaw CP,Kershaw CP,2000-10-24,Single,2000-10-23,CP,43-2000,Kershaw,5,1.0
KINARD,Kershaw CP,Kershaw CP,2000-10-25,Single,2000-10-23,CP,43-2000,Kershaw,5,1.0
KINARD,Kershaw CP,Kershaw CP,2000-10-26,Single,2000-10-23,CP,43-2000,Kershaw,5,1.0
KINARD,Kershaw CP,Kershaw CP,2000-10-27,Single,2000-10-23,CP,43-2000,Kershaw,5,1.0
KING,Sumter CP,Sumter CP,2000-10-23,Single,2000-10-23,CP,43-2000,Sumter,3,1.0
KING,Sumter CP,Sumter CP,2000-10-24,Single,2000-10-23,CP,43-2000,Sumter,3,1.0
KING,Sumter CP,Sumter CP,2000-10-25,Single,2000-10-23,CP,43-2000,Sumter,3,1.0
KING,Sumter CP,Sumter CP,2000-10-26,Single,2000-10-23,CP,43-2000,Sumter,3,1.0
KING,Sumter CP,Sumter CP,2000-10-27,Single,2000-10-23,CP,43-2000,Sumter,3,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-10-23,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-10-24,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-10-25,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-10-26,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-10-27,Single,2000-10-23,GS,43-2000,Greenville,13,1.0
LEE,Richland CP,Richland CP,2000-10-23,Single,2000-10-23,CP,43-2000,Richland,5,1.0
LEE,Richland CP,Richland CP,2000-10-24,Single,2000-10-23,CP,43-2000,Richland,5,1.0
LEE,Richland CP,Richland CP,2000-10-25,Single,2000-10-23,CP,43-2000,Richland,5,1.0
LEE,Richland CP,Richland CP,2000-10-26,Single,2000-10-23,CP,43-2000,Richland,5,1.0
LEE,Richland CP,Richland CP,2000-10-27,Single,2000-10-23,CP,43-2000,Richland,5,1.0
LOCKEMY,Horry CP + Horry GS CC 26,Horry GS CC,2000-10-26,MultipleSD,2000-10-23,GS CC,43-2000,Horry,15,1.0
LOCKEMY,Horry CP + Horry GS CC 26,Horry CP,2000-10-23,MultipleSD,2000-10-23,CP,43-2000,Horry,15,1.0
LOCKEMY,Horry CP + Horry GS CC 26,Horry CP,2000-10-24,MultipleSD,2000-10-23,CP,43-2000,Horry,15,1.0
LOCKEMY,Horry CP + Horry GS CC 26,Horry CP,2000-10-25,MultipleSD,2000-10-23,CP,43-2000,Horry,15,1.0
LOCKEMY,Horry CP + Horry GS CC 26,Horry CP,2000-10-27,MultipleSD,2000-10-23,CP,43-2000,Horry,15,1.0
MACAULAY,10th Cir. CPNJ,10th Cir. CPNJ,2000-10-23,Single,2000-10-23,CPNJ,43-2000,10th Cir.,10,1.0
MACAULAY,10th Cir. CPNJ,10th Cir. CPNJ,2000-10-24,Single,2000-10-23,CPNJ,43-2000,10th Cir.,10,1.0
MACAULAY,10th Cir. CPNJ,10th Cir. CPNJ,2000-10-25,Single,2000-10-23,CPNJ,43-2000,10th Cir.,10,1.0
MACAULAY,10th Cir. CPNJ,10th Cir. CPNJ,2000-10-26,Single,2000-10-23,CPNJ,43-2000,10th Cir.,10,1.0
MACAULAY,10th Cir. CPNJ,10th Cir. CPNJ,2000-10-27,Single,2000-10-23,CPNJ,43-2000,10th Cir.,10,1.0
MANNING,Richland GS,Richland GS,2000-10-23,Single,2000-10-23,GS,43-2000,Richland,5,1.0
MANNING,Richland GS,Richland GS,2000-10-24,Single,2000-10-23,GS,43-2000,Richland,5,1.0
MANNING,Richland GS,Richland GS,2000-10-25,Single,2000-10-23,GS,43-2000,Richland,5,1.0
MANNING,Richland GS,Richland GS,2000-10-26,Single,2000-10-23,GS,43-2000,Richland,5,1.0
MANNING,Richland GS,Richland GS,2000-10-27,Single,2000-10-23,GS,43-2000,Richland,5,1.0
MARTIN,Charleston GS,Charleston GS,2000-10-23,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
MARTIN,Charleston GS,Charleston GS,2000-10-24,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
MARTIN,Charleston GS,Charleston GS,2000-10-25,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
MARTIN,Charleston GS,Charleston GS,2000-10-26,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
MARTIN,Charleston GS,Charleston GS,2000-10-27,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
MCKELLAR,Richland CP,Richland CP,2000-10-23,Single,2000-10-23,CP,43-2000,Richland,5,1.0
MCKELLAR,Richland CP,Richland CP,2000-10-24,Single,2000-10-23,CP,43-2000,Richland,5,1.0
MCKELLAR,Richland CP,Richland CP,2000-10-25,Single,2000-10-23,CP,43-2000,Richland,5,1.0
MCKELLAR,Richland CP,Richland CP,2000-10-26,Single,2000-10-23,CP,43-2000,Richland,5,1.0
MCKELLAR,Richland CP,Richland CP,2000-10-27,Single,2000-10-23,CP,43-2000,Richland,5,1.0
MILLING,4th Cir. CPNJ/PCR,4th Cir. CPNJ/PCR,2000-10-23,Single,2000-10-23,CPNJ/PCR,43-2000,4th Cir.,4,1.0
MILLING,4th Cir. CPNJ/PCR,4th Cir. CPNJ/PCR,2000-10-24,Single,2000-10-23,CPNJ/PCR,43-2000,4th Cir.,4,1.0
MILLING,4th Cir. CPNJ/PCR,4th Cir. CPNJ/PCR,2000-10-25,Single,2000-10-23,CPNJ/PCR,43-2000,4th Cir.,4,1.0
MILLING,4th Cir. CPNJ/PCR,4th Cir. CPNJ/PCR,2000-10-26,Single,2000-10-23,CPNJ/PCR,43-2000,4th Cir.,4,1.0
MILLING,4th Cir. CPNJ/PCR,4th Cir. CPNJ/PCR,2000-10-27,Single,2000-10-23,CPNJ/PCR,43-2000,4th Cir.,4,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-10-23,Single,2000-10-23,CP,43-2000,Anderson,10,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-10-24,Single,2000-10-23,CP,43-2000,Anderson,10,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-10-25,Single,2000-10-23,CP,43-2000,Anderson,10,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-10-26,Single,2000-10-23,CP,43-2000,Anderson,10,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-10-27,Single,2000-10-23,CP,43-2000,Anderson,10,1.0
PATTERSON,Greenville CP,Greenville CP,2000-10-23,Single,2000-10-23,CP,43-2000,Greenville,13,1.0
PATTERSON,Greenville CP,Greenville CP,2000-10-24,Single,2000-10-23,CP,43-2000,Greenville,13,1.0
PATTERSON,Greenville CP,Greenville CP,2000-10-25,Single,2000-10-23,CP,43-2000,Greenville,13,1.0
PATTERSON,Greenville CP,Greenville CP,2000-10-26,Single,2000-10-23,CP,43-2000,Greenville,13,1.0
PATTERSON,Greenville CP,Greenville CP,2000-10-27,Single,2000-10-23,CP,43-2000,Greenville,13,1.0
PIEPER,Charleston CP,Charleston CP,2000-10-23,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
PIEPER,Charleston CP,Charleston CP,2000-10-24,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
PIEPER,Charleston CP,Charleston CP,2000-10-25,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
PIEPER,Charleston CP,Charleston CP,2000-10-26,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
PIEPER,Charleston CP,Charleston CP,2000-10-27,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
RAWL,Colleton GS,Colleton GS,2000-10-23,Single,2000-10-23,GS,43-2000,Colleton,14,1.0
RAWL,Colleton GS,Colleton GS,2000-10-24,Single,2000-10-23,GS,43-2000,Colleton,14,1.0
RAWL,Colleton GS,Colleton GS,2000-10-25,Single,2000-10-23,GS,43-2000,Colleton,14,1.0
RAWL,Colleton GS,Colleton GS,2000-10-26,Single,2000-10-23,GS,43-2000,Colleton,14,1.0
RAWL,Colleton GS,Colleton GS,2000-10-27,Single,2000-10-23,GS,43-2000,Colleton,14,1.0
SAUNDERS,8th Cir. CPNJ/PCR,8th Cir. CPNJ/PCR,2000-10-23,Single,2000-10-23,CPNJ/PCR,43-2000,8th Cir.,8,1.0
SAUNDERS,8th Cir. CPNJ/PCR,8th Cir. CPNJ/PCR,2000-10-24,Single,2000-10-23,CPNJ/PCR,43-2000,8th Cir.,8,1.0
SAUNDERS,8th Cir. CPNJ/PCR,8th Cir. CPNJ/PCR,2000-10-25,Single,2000-10-23,CPNJ/PCR,43-2000,8th Cir.,8,1.0
SAUNDERS,8th Cir. CPNJ/PCR,8th Cir. CPNJ/PCR,2000-10-26,Single,2000-10-23,CPNJ/PCR,43-2000,8th Cir.,8,1.0
SAUNDERS,8th Cir. CPNJ/PCR,8th Cir. CPNJ/PCR,2000-10-27,Single,2000-10-23,CPNJ/PCR,43-2000,8th Cir.,8,1.0
SHORT,Fairfield GS,Fairfield GS,2000-10-23,Single,2000-10-23,GS,43-2000,Fairfield,6,1.0
SHORT,Fairfield GS,Fairfield GS,2000-10-24,Single,2000-10-23,GS,43-2000,Fairfield,6,1.0
SHORT,Fairfield GS,Fairfield GS,2000-10-25,Single,2000-10-23,GS,43-2000,Fairfield,6,1.0
SHORT,Fairfield GS,Fairfield GS,2000-10-26,Single,2000-10-23,GS,43-2000,Fairfield,6,1.0
SHORT,Fairfield GS,Fairfield GS,2000-10-27,Single,2000-10-23,GS,43-2000,Fairfield,6,1.0
THOMAS,15th Cir. CPNJ,15th Cir. CPNJ,2000-10-23,Single,2000-10-23,CPNJ,43-2000,15th Cir.,15,1.0
THOMAS,15th Cir. CPNJ,15th Cir. CPNJ,2000-10-24,Single,2000-10-23,CPNJ,43-2000,15th Cir.,15,1.0
THOMAS,15th Cir. CPNJ,15th Cir. CPNJ,2000-10-25,Single,2000-10-23,CPNJ,43-2000,15th Cir.,15,1.0
THOMAS,15th Cir. CPNJ,15th Cir. CPNJ,2000-10-26,Single,2000-10-23,CPNJ,43-2000,15th Cir.,15,1.0
THOMAS,15th Cir. CPNJ,15th Cir. CPNJ,2000-10-27,Single,2000-10-23,CPNJ,43-2000,15th Cir.,15,1.0
WATSON,"13th Cir. CPNJ 23,24,25,26",13th Cir. CPNJ,2000-10-23,SingleWD,2000-10-23,CPNJ,43-2000,13th Cir.,13,1.0
WATSON,"13th Cir. CPNJ 23,24,25,26",13th Cir. CPNJ,2000-10-24,SingleWD,2000-10-23,CPNJ,43-2000,13th Cir.,13,1.0
WATSON,"13th Cir. CPNJ 23,24,25,26",13th Cir. CPNJ,2000-10-25,SingleWD,2000-10-23,CPNJ,43-2000,13th Cir.,13,1.0
WATSON,"13th Cir. CPNJ 23,24,25,26",13th Cir. CPNJ,2000-10-26,SingleWD,2000-10-23,CPNJ,43-2000,13th Cir.,13,1.0
WATSON,"13th Cir. CPNJ 23,24,25,26",na,2000-10-27,SingleWD,2000-10-23,na,43-2000,na,na,1.0
WESTBROOK,Lexington GS,Lexington GS,2000-10-23,Single,2000-10-23,GS,43-2000,Lexington,11,1.0
WESTBROOK,Lexington GS,Lexington GS,2000-10-24,Single,2000-10-23,GS,43-2000,Lexington,11,1.0
WESTBROOK,Lexington GS,Lexington GS,2000-10-25,Single,2000-10-23,GS,43-2000,Lexington,11,1.0
WESTBROOK,Lexington GS,Lexington GS,2000-10-26,Single,2000-10-23,GS,43-2000,Lexington,11,1.0
WESTBROOK,Lexington GS,Lexington GS,2000-10-27,Single,2000-10-23,GS,43-2000,Lexington,11,1.0
WILLIAMS,Saluda CP,Saluda CP,2000-10-23,Single,2000-10-23,CP,43-2000,Saluda,11,1.0
WILLIAMS,Saluda CP,Saluda CP,2000-10-24,Single,2000-10-23,CP,43-2000,Saluda,11,1.0
WILLIAMS,Saluda CP,Saluda CP,2000-10-25,Single,2000-10-23,CP,43-2000,Saluda,11,1.0
WILLIAMS,Saluda CP,Saluda CP,2000-10-26,Single,2000-10-23,CP,43-2000,Saluda,11,1.0
WILLIAMS,Saluda CP,Saluda CP,2000-10-27,Single,2000-10-23,CP,43-2000,Saluda,11,1.0
BROWN,Charleston GS,Charleston GS,2000-10-23,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
BROWN,Charleston GS,Charleston GS,2000-10-24,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
BROWN,Charleston GS,Charleston GS,2000-10-25,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
BROWN,Charleston GS,Charleston GS,2000-10-26,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
BROWN,Charleston GS,Charleston GS,2000-10-27,Single,2000-10-23,GS,43-2000,Charleston,9,1.0
COTTINGHAM,Marlboro GS,Marlboro GS,2000-10-23,Single,2000-10-23,GS,43-2000,Marlboro,4,1.0
COTTINGHAM,Marlboro GS,Marlboro GS,2000-10-24,Single,2000-10-23,GS,43-2000,Marlboro,4,1.0
COTTINGHAM,Marlboro GS,Marlboro GS,2000-10-25,Single,2000-10-23,GS,43-2000,Marlboro,4,1.0
COTTINGHAM,Marlboro GS,Marlboro GS,2000-10-26,Single,2000-10-23,GS,43-2000,Marlboro,4,1.0
COTTINGHAM,Marlboro GS,Marlboro GS,2000-10-27,Single,2000-10-23,GS,43-2000,Marlboro,4,1.0
HUGHSTON,Charleston CP,Charleston CP,2000-10-23,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
HUGHSTON,Charleston CP,Charleston CP,2000-10-24,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
HUGHSTON,Charleston CP,Charleston CP,2000-10-25,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
HUGHSTON,Charleston CP,Charleston CP,2000-10-26,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
HUGHSTON,Charleston CP,Charleston CP,2000-10-27,Single,2000-10-23,CP,43-2000,Charleston,9,1.0
PYLE,na,na,2000-10-23,Missing,2000-10-23,na,43-2000,na,na,1.0
PYLE,na,na,2000-10-24,Missing,2000-10-23,na,43-2000,na,na,1.0
PYLE,na,na,2000-10-25,Missing,2000-10-23,na,43-2000,na,na,1.0
PYLE,na,na,2000-10-26,Missing,2000-10-23,na,43-2000,na,na,1.0
PYLE,na,na,2000-10-27,Missing,2000-10-23,na,43-2000,na,na,1.0
SMOAK,na,na,2000-10-23,Missing,2000-10-23,na,43-2000,na,na,1.0
SMOAK,na,na,2000-10-24,Missing,2000-10-23,na,43-2000,na,na,1.0
SMOAK,na,na,2000-10-25,Missing,2000-10-23,na,43-2000,na,na,1.0
SMOAK,na,na,2000-10-26,Missing,2000-10-23,na,43-2000,na,na,1.0
SMOAK,na,na,2000-10-27,Missing,2000-10-23,na,43-2000,na,na,1.0
COOPER GT,5th Cir. CPNJ,5th Cir. CPNJ,2000-10-23,Single,2000-10-23,CPNJ,43-2000,5th Cir.,5,1.0
COOPER GT,5th Cir. CPNJ,5th Cir. CPNJ,2000-10-24,Single,2000-10-23,CPNJ,43-2000,5th Cir.,5,1.0
COOPER GT,5th Cir. CPNJ,5th Cir. CPNJ,2000-10-25,Single,2000-10-23,CPNJ,43-2000,5th Cir.,5,1.0
COOPER GT,5th Cir. CPNJ,5th Cir. CPNJ,2000-10-26,Single,2000-10-23,CPNJ,43-2000,5th Cir.,5,1.0
COOPER GT,5th Cir. CPNJ,5th Cir. CPNJ,2000-10-27,Single,2000-10-23,CPNJ,43-2000,5th Cir.,5,1.0
NEWMAN,Clarendon GS,Clarendon GS,2000-10-23,Single,2000-10-23,GS,43-2000,Clarendon,3,1.0
NEWMAN,Clarendon GS,Clarendon GS,2000-10-24,Single,2000-10-23,GS,43-2000,Clarendon,3,1.0
NEWMAN,Clarendon GS,Clarendon GS,2000-10-25,Single,2000-10-23,GS,43-2000,Clarendon,3,1.0
NEWMAN,Clarendon GS,Clarendon GS,2000-10-26,Single,2000-10-23,GS,43-2000,Clarendon,3,1.0
NEWMAN,Clarendon GS,Clarendon GS,2000-10-27,Single,2000-10-23,GS,43-2000,Clarendon,3,1.0
ALFORD,Union CP,Union CP,2000-10-30,Single,2000-10-30,CP,44-2000,Union,16,1.0
ALFORD,Union CP,Union CP,2000-10-31,Single,2000-10-30,CP,44-2000,Union,16,1.0
ALFORD,Union CP,Union CP,2000-11-01,Single,2000-10-30,CP,44-2000,Union,16,1.0
ALFORD,Union CP,Union CP,2000-11-02,Single,2000-10-30,CP,44-2000,Union,16,1.0
ALFORD,Union CP,Union CP,2000-11-03,Single,2000-10-30,CP,44-2000,Union,16,1.0
BARBER,Richland CP,Richland CP,2000-10-30,Single,2000-10-30,CP,44-2000,Richland,5,1.0
BARBER,Richland CP,Richland CP,2000-10-31,Single,2000-10-30,CP,44-2000,Richland,5,1.0
BARBER,Richland CP,Richland CP,2000-11-01,Single,2000-10-30,CP,44-2000,Richland,5,1.0
BARBER,Richland CP,Richland CP,2000-11-02,Single,2000-10-30,CP,44-2000,Richland,5,1.0
BARBER,Richland CP,Richland CP,2000-11-03,Single,2000-10-30,CP,44-2000,Richland,5,1.0
BAXLEY,Chesterfield CP,Chesterfield CP,2000-10-30,Single,2000-10-30,CP,44-2000,Chesterfield,4,1.0
BAXLEY,Chesterfield CP,Chesterfield CP,2000-10-31,Single,2000-10-30,CP,44-2000,Chesterfield,4,1.0
BAXLEY,Chesterfield CP,Chesterfield CP,2000-11-01,Single,2000-10-30,CP,44-2000,Chesterfield,4,1.0
BAXLEY,Chesterfield CP,Chesterfield CP,2000-11-02,Single,2000-10-30,CP,44-2000,Chesterfield,4,1.0
BAXLEY,Chesterfield CP,Chesterfield CP,2000-11-03,Single,2000-10-30,CP,44-2000,Chesterfield,4,1.0
BEATTY,Spartanburg CP,Spartanburg CP,2000-10-30,Single,2000-10-30,CP,44-2000,Spartanburg,7,1.0
BEATTY,Spartanburg CP,Spartanburg CP,2000-10-31,Single,2000-10-30,CP,44-2000,Spartanburg,7,1.0
BEATTY,Spartanburg CP,Spartanburg CP,2000-11-01,Single,2000-10-30,CP,44-2000,Spartanburg,7,1.0
BEATTY,Spartanburg CP,Spartanburg CP,2000-11-02,Single,2000-10-30,CP,44-2000,Spartanburg,7,1.0
BEATTY,Spartanburg CP,Spartanburg CP,2000-11-03,Single,2000-10-30,CP,44-2000,Spartanburg,7,1.0
BREEDEN,"Horry CP 1,2,3 + X 30,31",Horry CP,2000-11-01,MultipleAD,2000-10-30,CP,44-2000,Horry,15,1.0
BREEDEN,"Horry CP 1,2,3 + X 30,31",Horry CP,2000-11-02,MultipleAD,2000-10-30,CP,44-2000,Horry,15,1.0
BREEDEN,"Horry CP 1,2,3 + X 30,31",Horry CP,2000-11-03,MultipleAD,2000-10-30,CP,44-2000,Horry,15,1.0
BREEDEN,"Horry CP 1,2,3 + X 30,31",X,2000-10-30,MultipleAD,2000-10-30,X,44-2000,X,na,1.0
BREEDEN,"Horry CP 1,2,3 + X 30,31",X,2000-10-31,MultipleAD,2000-10-30,X,44-2000,X,na,1.0
BROGDON,X,X,2000-10-30,Single,2000-10-30,X,44-2000,X,na,1.0
BROGDON,X,X,2000-10-31,Single,2000-10-30,X,44-2000,X,na,1.0
BROGDON,X,X,2000-11-01,Single,2000-10-30,X,44-2000,X,na,1.0
BROGDON,X,X,2000-11-02,Single,2000-10-30,X,44-2000,X,na,1.0
BROGDON,X,X,2000-11-03,Single,2000-10-30,X,44-2000,X,na,1.0
BUCKNER,Beaufort CP,Beaufort CP,2000-10-30,Single,2000-10-30,CP,44-2000,Beaufort,14,1.0
BUCKNER,Beaufort CP,Beaufort CP,2000-10-31,Single,2000-10-30,CP,44-2000,Beaufort,14,1.0
BUCKNER,Beaufort CP,Beaufort CP,2000-11-01,Single,2000-10-30,CP,44-2000,Beaufort,14,1.0
BUCKNER,Beaufort CP,Beaufort CP,2000-11-02,Single,2000-10-30,CP,44-2000,Beaufort,14,1.0
BUCKNER,Beaufort CP,Beaufort CP,2000-11-03,Single,2000-10-30,CP,44-2000,Beaufort,14,1.0
BURCH,Jasper CP,Jasper CP,2000-10-30,Single,2000-10-30,CP,44-2000,Jasper,14,1.0
BURCH,Jasper CP,Jasper CP,2000-10-31,Single,2000-10-30,CP,44-2000,Jasper,14,1.0
BURCH,Jasper CP,Jasper CP,2000-11-01,Single,2000-10-30,CP,44-2000,Jasper,14,1.0
BURCH,Jasper CP,Jasper CP,2000-11-02,Single,2000-10-30,CP,44-2000,Jasper,14,1.0
BURCH,Jasper CP,Jasper CP,2000-11-03,Single,2000-10-30,CP,44-2000,Jasper,14,1.0
CLARY,Cherokee GS,Cherokee GS,2000-10-30,Single,2000-10-30,GS,44-2000,Cherokee,7,1.0
CLARY,Cherokee GS,Cherokee GS,2000-10-31,Single,2000-10-30,GS,44-2000,Cherokee,7,1.0
CLARY,Cherokee GS,Cherokee GS,2000-11-01,Single,2000-10-30,GS,44-2000,Cherokee,7,1.0
CLARY,Cherokee GS,Cherokee GS,2000-11-02,Single,2000-10-30,GS,44-2000,Cherokee,7,1.0
CLARY,Cherokee GS,Cherokee GS,2000-11-03,Single,2000-10-30,GS,44-2000,Cherokee,7,1.0
COLE,Spartanburg CP,Spartanburg CP,2000-10-30,Single,2000-10-30,CP,44-2000,Spartanburg,7,1.0
COLE,Spartanburg CP,Spartanburg CP,2000-10-31,Single,2000-10-30,CP,44-2000,Spartanburg,7,1.0
COLE,Spartanburg CP,Spartanburg CP,2000-11-01,Single,2000-10-30,CP,44-2000,Spartanburg,7,1.0
